Date,Time,Temperature (Avg),Wind Direction (Avg),Wind Speed (Avg),Relative Humidity (Avg),Barometric Pressure (Avg),Precipitation (Sum),Rain Duration (Sum),Daily ETO,Pyranometer 0 - 2000 W/M2 (Avg)
28/12/2016,00:00:00,9.3,254.3,2.2,72.4,986.4,0,0.3,0.91,38.5
29/12/2016,00:00:00,8.2,162.5,0.9,81.3,979.5,28.7,450.1,0.43,27.6
30/12/2016,00:00:00,3.8,167.1,0.9,88.7,974.8,24.7,586.1,0.78,76.5
31/12/2016,00:00:00,4.2,244,2.2,85.6,982.4,22.6,674.9,0.42,25
01/01/2017,00:00:00,3.1,140.3,0.5,92.7,985.5,17,540.7,0.41,44.7
02/01/2017,00:00:00,3.9,143.7,0.9,84.7,985.5,4.8,164.9,0.5,48.8
03/01/2017,00:00:00,7.5,139.2,0.9,73.3,985.3,0.4,30,1.27,109.5
04/01/2017,00:00:00,9.4,144.8,0.8,73.1,984.4,0,0,0.92,68.1
05/01/2017,00:00:00,11.3,165,1.6,63.5,981.6,0,0.2,1.76,104.8
06/01/2017,00:00:00,13.1,220.7,2.8,69.5,976.2,14.8,345,1.68,88.3
07/01/2017,00:00:00,11,208.8,2.9,67.5,969.7,14.4,389.8,1.23,30.6
08/01/2017,00:00:00,5.3,181.7,1.1,81.5,971.8,1.6,91.4,0.55,50.4
09/01/2017,00:00:00,0.8,133.5,0.4,94.9,973.1,19,674.9,0.13,15.7
10/01/2017,00:00:00,1.9,119.5,0.6,82.5,974.5,15,466,1.05,109.8
11/01/2017,00:00:00,3.1,136,0.8,86.2,972.4,13.8,405.7,0.58,61.1
12/01/2017,00:00:00,8.4,140.2,1.6,64.7,982.9,0.4,30,1.45,97
13/01/2017,00:00:00,10.6,156.4,1.4,60.5,984.7,0.2,15,1.48,100.5
14/01/2017,00:00:00,8.7,137.9,0.9,63.9,982.3,0,0,1.81,144.8
15/01/2017,00:00:00,10.7,148.2,1.2,59,976.6,0,0,1.9,137.8
16/01/2017,00:00:00,12.7,173.8,1.3,58.4,977.6,0.2,15,1.25,65.1
17/01/2017,00:00:00,13.7,209,3.9,50.9,976.5,0.2,15,2.87,107.9
18/01/2017,00:00:00,12.8,207.5,1.8,54.1,977.3,0,0,2.04,120.9
19/01/2017,00:00:00,11.6,134.6,1,57.4,981.6,0,0,2.05,150.5
20/01/2017,00:00:00,11.9,158.2,1.2,58.6,985.5,1,45.1,1.39,84.9
21/01/2017,00:00:00,8.1,111.7,0.7,87.6,989,8.8,179.9,0.21,16.4
22/01/2017,00:00:00,7.8,189.4,1,74.2,989.1,0,0,0.37,22
23/01/2017,00:00:00,7.5,147,0.7,71.1,989.1,0,0,0.74,57.4
24/01/2017,00:00:00,9.2,129,0.8,70.3,985.3,0,0.1,1.16,97.5
25/01/2017,00:00:00,11.8,130.1,0.9,78.1,975.7,9,209.9,1.29,89.8
26/01/2017,00:00:00,9.4,170.4,0.7,84.7,979.2,1.6,120.2,0.47,37.6
27/01/2017,00:00:00,6.6,185.5,1.2,86.4,984,10.4,479.7,0.32,15.4
28/01/2017,00:00:00,4.8,324.6,3.1,59.7,988.8,0,0,1.23,51.2
29/01/2017,00:00:00,5.7,167.5,1.1,68.4,987.4,0,0,0.8,58.5
30/01/2017,00:00:00,7.2,120.5,0.8,70.6,985.9,0,0.1,1.52,136.7
31/01/2017,00:00:00,7,131.1,0.4,86,984.1,1.4,90,0.27,23.8
01/02/2017,00:00:00,6.8,162.1,0.8,76.8,987.3,0.8,60,0.31,22.3
02/02/2017,00:00:00,7.7,166.8,0.8,72.4,991.4,0,0,1.1,94.1
03/02/2017,00:00:00,9.2,140.7,0.7,75.5,993,0,0,1.47,114.8
04/02/2017,00:00:00,10.8,153.4,1,70.3,990.3,0,0,1.84,138
05/02/2017,00:00:00,11.5,162,0.9,69.9,987,0,0,1.95,147.4
06/02/2017,00:00:00,12.3,148.8,1,63.4,983.7,0,0,2.06,150
07/02/2017,00:00:00,16.5,140,1.2,32.6,980.7,0,0,3.17,181.1
08/02/2017,00:00:00,13.3,116.5,1.8,53.9,976.4,0.2,15,1.83,82.2
09/02/2017,00:00:00,10.6,121.8,1.4,73.1,975.5,5.8,30,1.67,129.2
10/02/2017,00:00:00,10.5,194.7,2.7,81.9,981.9,0.8,30,1.52,119.5
